CustomerID,Recency,Frequency,MonetaryValue,Cluster
15541.0,114,29,85.13000000000001,1
15543.0,288,28,127.86,1
15552.0,217,17,90.12,1
15554.0,278,14,217.2,1
15562.0,352,1,134.55,1
15565.0,50,8,173.16,1
15567.0,19,7,186.01,1
15577.0,151,39,258.88,1
15578.0,162,13,127.1,1
15585.0,177,31,455.3,1
15587.0,50,9,913.6800000000001,1
15589.0,253,30,456.58,1
15590.0,289,1,-30.19,1
15593.0,71,5,199.8,1
15603.0,79,2,48.480000000000004,1
15604.0,52,17,216.39,1
15607.0,337,13,104.76,1
15609.0,183,18,270.03000000000003,1
15610.0,52,6,112.46000000000001,1
15612.0,36,6,195.15,1
15619.0,11,3,336.40000000000003,1
15623.0,141,19,301.03,1
15624.0,117,34,588.13,1
15636.0,90,25,724.76,1
15637.0,53,15,223.36,1
15638.0,301,2,-94.0,1
15639.0,134,25,425.32,1
15643.0,179,36,647.4,1
15646.0,158,36,425.14000000000004,1
15648.0,204,28,599.9,1
15649.0,336,2,816.0,1
15652.0,91,21,337.74,1
15653.0,93,6,877.4399999999999,1
15655.0,233,37,511.32,1
15657.0,23,1,30.0,1
15658.0,190,56,958.9,1
15659.0,44,11,306.45,1
15661.0,317,5,309.8,1
15663.0,106,9,138.14,1
15664.0,51,19,358.63,1
15667.0,40,13,301.32,1
15668.0,218,1,76.32000000000001,1
15670.0,297,12,173.05,1
15675.0,81,21,323.69,1
15678.0,53,12,352.7,1
15683.0,117,10,193.75,1
15689.0,120,9,254.1,1
15691.0,252,2,136.8,1
15695.0,267,22,409.98,1
15703.0,265,5,211.5,1
15705.0,201,6,143.1,1
15709.0,284,6,133.25,1
15713.0,143,20,346.75,1
15717.0,234,7,150.3,1
15723.0,365,41,203.1,1
15724.0,201,12,212.3,1
15728.0,49,4,-134.8,1
15729.0,198,6,62.0,1
15732.0,212,14,294.12,1
15733.0,283,10,162.3,1
15734.0,115,26,1339.45,1
15739.0,66,8,449.12,1
15740.0,49,9,154.88,1
15744.0,78,3,34.8,1
15746.0,134,29,182.96,1
15753.0,305,1,79.2,1
15758.0,25,9,205.25,1
15759.0,218,7,253.04,1
15766.0,64,11,315.06,1
15768.0,116,28,581.8299999999999,1
15774.0,69,25,270.8,1
15775.0,245,7,104.9,1
15776.0,133,18,241.62,1
15777.0,241,22,1021.61,1
15780.0,184,29,475.28000000000003,1
15789.0,358,25,351.3,1
15795.0,150,42,610.01,1
15797.0,113,8,2207.4,1
15802.0,143,3,-451.42,1
15803.0,51,8,415.82000000000005,1
15813.0,208,40,1303.9099999999999,1
15820.0,320,17,206.98,1
15823.0,337,17,-840.76,1
15825.0,172,20,532.94,1
15832.0,254,54,836.79,1
15836.0,45,12,117.47,1
15837.0,65,24,391.98,1
15843.0,304,8,118.95000000000002,1
15844.0,46,11,130.73999999999998,1
15852.0,187,22,160.71,1
15866.0,101,45,230.53,1
15869.0,277,15,149.64,1
15880.0,369,106,313.28000000000003,1
15881.0,312,32,438.24,1
15882.0,199,24,495.36,1
15885.0,93,18,379.35,1
15886.0,60,12,181.09,1
15888.0,80,14,141.27,1
15891.0,227,62,524.52,1
15894.0,253,41,263.55,1
15895.0,150,11,179.17,1
15897.0,194,24,222.05,1
15899.0,369,4,56.25,1
15909.0,174,7,191.94,1
15912.0,178,19,264.62,1
15917.0,248,12,123.1,1
15918.0,191,40,334.23,1
15920.0,154,60,167.5,1
15921.0,173,25,336.03000000000003,1
15922.0,372,12,363.6,1
15923.0,373,21,127.08,1
15925.0,194,12,207.15,1
15930.0,67,21,426.63,1
15935.0,239,12,416.86,1
15937.0,64,7,145.35,1
15938.0,112,18,404.58,1
15940.0,311,2,31.799999999999997,1
15942.0,134,14,337.44,1
15944.0,277,6,325.1,1
15945.0,365,2,181.0,1
15958.0,74,7,104.35,1
15970.0,304,11,314.1,1
15973.0,236,6,99.77000000000002,1
15975.0,84,24,371.01,1
15985.0,123,38,1037.42,1
16006.0,211,8,101.4,1
16010.0,246,86,407.5,1
16022.0,260,76,628.28,1
16027.0,92,17,852.12,1
16030.0,310,29,331.24,1
16034.0,196,22,437.7,1
16037.0,270,39,855.02,1
16048.0,86,9,243.69000000000003,1
16050.0,174,10,137.9,1
16055.0,221,8,134.8,1
16061.0,269,1,-29.95,1
16063.0,260,23,335.32,1
16065.0,365,74,372.09,1
16072.0,288,23,584.3199999999999,1
16073.0,292,2,94.35,1
16078.0,284,1,79.2,1
16080.0,82,11,176.6,1
16084.0,299,38,436.18,1
16091.0,155,18,315.06,1
16093.0,107,1,17.0,1
16096.0,264,12,320.62,1
16097.0,240,10,185.04999999999998,1
16105.0,249,13,336.96,1
16106.0,66,6,108.38,1
16109.0,219,18,611.88,1
16112.0,143,16,195.73999999999998,1
16113.0,183,30,161.38,1
16114.0,171,8,135.75000000000003,1
16116.0,206,35,592.88,1
16117.0,190,30,232.21,1
16123.0,52,16,307.78,1
16124.0,316,16,187.15,1
16125.0,367,13,289.35,1
16135.0,263,21,517.55,1
16138.0,368,1,-7.95,1
16141.0,88,30,620.4,1
16142.0,250,37,535.34,1
16144.0,247,1,175.2,1
16146.0,157,29,734.13,1
16147.0,134,22,375.0,1
16148.0,296,1,76.32000000000001,1
16152.0,269,29,1829.04,1
16159.0,282,14,348.2,1
16162.0,252,2,37.4,1
16163.0,225,7,441.59999999999997,1
16171.0,59,3,73.2,1
16174.0,126,23,1009.5500000000001,1
16177.0,50,15,331.95,1
16178.0,138,8,197.9,1
16179.0,61,11,215.83,1
16181.0,73,11,305.54,1
16183.0,67,15,338.71000000000004,1
16190.0,40,6,215.08,1
16193.0,237,19,314.45,1
16198.0,75,15,400.68100000000004,1
16202.0,361,18,365.27,1
16211.0,81,24,542.77,1
16213.0,79,6,159.0,1
16214.0,171,44,1062.75,1
16215.0,81,14,242.35,1
16216.0,267,37,914.9300000000001,1
16217.0,235,19,259.39000000000004,1
16222.0,318,137,846.72,1
16226.0,203,8,255.12,1
16227.0,219,7,308.32000000000005,1
16230.0,190,35,542.03,1
16233.0,71,25,422.13,1
16236.0,78,20,432.2,1
16239.0,57,21,372.9,1
16247.0,170,16,114.56,1
16248.0,62,7,152.94,1
16250.0,261,24,389.44,1
16252.0,366,21,-295.09,1
16256.0,258,14,732.63,1
16257.0,177,2,46.95,1
16262.0,361,3,-31.65,1
16270.0,353,54,1141.24,1
16272.0,117,25,411.7,1
16274.0,373,67,357.95,1
16275.0,197,33,559.87,1
16276.0,177,6,810.6000000000001,1
16282.0,340,11,168.3,1
16287.0,170,8,142.5,1
16292.0,117,19,280.9,1
16297.0,213,23,275.4,1
16302.0,108,12,212.82,1
16305.0,139,22,361.21999999999997,1
16306.0,214,44,602.27,1
16308.0,38,4,2560.0,1
16315.0,331,14,226.37,1
16319.0,218,3,404.40000000000003,1
16320.0,172,56,1038.46,1
16321.0,72,16,230.70000000000002,1
16323.0,196,1,207.50000000000003,1
16337.0,37,10,151.05,1
16338.0,157,11,214.79999999999998,1
16339.0,284,20,109.95,1
16342.0,75,15,322.41,1
16344.0,158,2,101.10000000000001,1
16349.0,291,9,53.5,1
16351.0,333,8,153.9,1
16356.0,198,32,210.32000000000002,1
16363.0,53,5,109.36000000000001,1
16377.0,267,5,676.2,1
16378.0,247,23,362.95,1
16384.0,90,33,584.5,1
16387.0,323,4,94.36,1
16392.0,270,45,221.19,1
16400.0,95,29,303.93,1
16402.0,265,60,299.6,1
16403.0,302,15,161.04999999999998,1
16404.0,70,23,443.05,1
16405.0,302,5,167.25,1
16414.0,22,7,126.25,1
16424.0,191,6,82.56,1
16425.0,302,21,302.7,1
16427.0,263,9,241.06,1
16428.0,81,1,-2.95,1
16429.0,106,2,284.55,1
16430.0,57,6,300.85,1
16431.0,213,83,642.81,1
16432.0,64,8,287.4,1
16441.0,67,24,381.2,1
16447.0,136,36,259.01,1
16448.0,198,20,188.89000000000001,1
16449.0,191,43,674.69,1
16450.0,150,11,311.92,1
16451.0,88,14,266.97,1
16454.0,45,3,-8.15,1
16457.0,218,9,208.36,1
16461.0,178,33,151.42,1
16462.0,64,4,102.0,1
16468.0,74,2,74.9,1
16471.0,275,13,223.95000000000002,1
16473.0,165,19,314.86,1
16475.0,88,28,544.3,1
16483.0,192,19,139.35,1
16484.0,174,26,379.4,1
16494.0,297,50,826.53,1
16498.0,161,16,86.12,1
16499.0,360,22,319.1,1
16505.0,32,4,777.6,1
16506.0,20,3,90.30000000000001,1
16509.0,297,13,363.7,1
16510.0,372,13,248.1,1
16516.0,30,6,101.69999999999999,1
16517.0,277,17,162.7,1
16526.0,172,15,290.36,1
16527.0,81,14,228.06,1
16529.0,190,30,455.25,1
16542.0,54,5,119.62,1
16545.0,165,3,339.3,1
16546.0,291,31,-95.93,1
16552.0,243,17,379.73,1
16565.0,364,3,173.7,1
16567.0,194,35,865.6,1
16579.0,365,1,-30.599999999999998,1
16581.0,155,11,70.44,1
16582.0,113,6,313.62,1
16583.0,374,14,233.45,1
16586.0,249,8,463.95,1
16587.0,232,13,225.15,1
16591.0,69,10,213.5,1
16598.0,277,11,140.7,1
16610.0,219,6,75.66,1
16611.0,186,11,120.99000000000001,1
16614.0,183,26,506.19,1
16617.0,236,5,151.85,1
16619.0,254,16,204.41,1
16623.0,246,5,129.45,1
16625.0,275,23,333.08,1
16627.0,79,20,322.8,1
16634.0,223,9,217.9,1
16641.0,106,12,231.10000000000002,1
16643.0,246,27,487.51,1
16644.0,178,62,833.78,1
16647.0,170,14,214.06,1
16650.0,72,24,518.42,1
16654.0,141,31,594.97,1
16658.0,368,8,123.24,1
16659.0,189,2,39.12,1
16665.0,362,9,135.39999999999998,1
16679.0,366,3,129.75,1
16680.0,43,10,183.7,1
16689.0,76,16,303.26,1
16690.0,44,13,208.63,1
16692.0,256,3,1276.0,1
16696.0,135,10,657.9000000000001,1
16697.0,241,21,112.75,1
16698.0,227,5,1998.0,1
16714.0,219,94,911.53,1
16715.0,78,19,301.71999999999997,1
16716.0,267,3,319.8000000000001,1
16718.0,369,45,623.75,1
16721.0,262,37,292.47,1
16725.0,302,152,775.07,1
16727.0,364,46,272.82,1
16737.0,53,1,417.59999999999997,1
16738.0,298,1,3.75,1
16739.0,172,16,312.55,1
16742.0,47,4,0.0,1
16752.0,373,9,207.5,1
16754.0,372,2,2002.4,1
16756.0,215,13,239.4,1
16757.0,319,7,106.83000000000001,1
16758.0,65,22,369.34000000000003,1
16761.0,97,13,316.62,1
16763.0,185,24,594.9,1
16765.0,294,1,34.0,1
16766.0,273,34,1145.6,1
16769.0,260,40,380.39,1
16773.0,57,26,171.59,1
16778.0,74,16,245.94,1
16781.0,365,19,294.65,1
16784.0,20,3,107.6,1
16792.0,282,12,110.38000000000001,1
16793.0,57,16,243.84,1
16795.0,365,66,414.88,1
16796.0,89,18,305.62,1
16803.0,65,24,332.3,1
16808.0,99,23,288.42,1
16810.0,192,16,275.64,1
16812.0,361,15,479.35,1
16816.0,103,28,417.06,1
16820.0,96,26,497.61,1
16823.0,227,38,358.38,1
16828.0,93,8,128.5,1
16829.0,157,11,197.22,1
16832.0,184,12,199.15,1
16834.0,228,24,413.46,1
16835.0,128,10,180.85,1
16836.0,40,11,251.87,1
16838.0,197,26,582.9,1
16846.0,50,11,214.32,1
16847.0,43,12,193.44,1
16848.0,53,14,281.42,1
16849.0,187,8,124.57,1
16850.0,334,19,332.41,1
16856.0,15,2,35.400000000000006,1
16858.0,366,13,345.89000000000004,1
16861.0,60,8,151.65,1
16866.0,141,11,207.73999999999998,1
16872.0,77,7,680.02,1
16878.0,25,6,0.0,1
16881.0,67,1,432.0,1
16883.0,187,38,276.73,1
16893.0,367,45,145.93,1
16897.0,299,44,213.03,1
16909.0,64,19,364.14,1
16913.0,290,8,113.44,1
16917.0,277,9,391.52,1
16926.0,371,14,230.25,1
16927.0,116,6,543.05,1
16943.0,212,33,816.73,1
16947.0,236,21,406.48,1
16948.0,139,19,435.02,1
16952.0,109,16,167.61,1
16953.0,30,1,20.8,1
16955.0,185,26,493.67,1
16957.0,239,16,416.64,1
16959.0,87,7,117.35000000000001,1
16961.0,116,14,234.17,1
16963.0,187,7,110.55000000000001,1
16965.0,227,26,201.19,1
16967.0,189,21,319.02,1
16976.0,267,2,251.51999999999998,1
16980.0,255,87,1078.96,1
16982.0,61,22,384.06,1
16986.0,30,3,1873.2,1
16990.0,219,1,179.0,1
16995.0,372,1,-1.25,1
16997.0,288,12,702.0,1
16998.0,150,6,287.02000000000004,1
17022.0,31,7,71.0,1
17024.0,45,3,95.85,1
17025.0,61,9,357.77,1
17026.0,185,4,154.82999999999998,1
17029.0,111,2,716.0,1
17030.0,64,11,146.87,1
17035.0,246,32,388.33,1
17040.0,138,15,449.73,1
17045.0,113,22,339.44,1
17046.0,157,22,642.02,1
17051.0,194,43,247.14000000000001,1
17053.0,129,14,496.38,1
17060.0,266,5,234.24,1
17062.0,314,71,534.47,1
17065.0,143,1,-112.35,1
17079.0,78,2,118.80000000000001,1
17094.0,318,15,270.20000000000005,1
17102.0,262,1,25.5,1
17110.0,165,12,163.29999999999998,1
17117.0,288,9,116.19999999999999,1
17118.0,318,10,157.02,1
17120.0,233,18,307.46,1
17122.0,119,7,138.32,1
17123.0,162,9,345.29999999999995,1
17124.0,185,32,298.89,1
17128.0,335,14,157.09,1
17134.0,107,24,425.0,1
17138.0,276,24,380.5,1
17140.0,247,20,465.32,1
17142.0,239,15,579.0,1
17146.0,106,35,749.78,1
17148.0,52,9,124.88,1
17152.0,195,16,1503.5,1
17154.0,75,23,329.34,1
17163.0,22,5,293.1,1
17165.0,284,10,158.68,1
17166.0,39,14,189.49,1
17171.0,289,16,224.91,1
17172.0,75,16,313.26,1
17174.0,218,4,59.9,1
17176.0,202,15,306.13,1
17181.0,57,23,239.92000000000002,1
17186.0,47,2,144.0,1
17187.0,227,10,203.95,1
17190.0,59,20,249.74,1
17194.0,274,29,262.62,1
17205.0,54,13,384.08,1
17206.0,53,7,204.24,1
17212.0,253,4,226.85,1
17217.0,234,9,113.5,1
17223.0,310,49,426.79,1
17226.0,309,21,393.49,1
17234.0,183,14,149.89000000000001,1
17239.0,313,16,379.95,1
17245.0,205,9,171.45,1
17251.0,363,39,283.28000000000003,1
17256.0,107,16,240.0,1
17263.0,208,23,63.440000000000005,1
17267.0,127,38,317.62,1
17268.0,108,6,763.64,1
17277.0,228,69,1065.3500000000001,1
17278.0,241,15,246.04,1
17279.0,58,9,187.82999999999998,1
17291.0,308,1,550.8000000000001,1
17298.0,101,30,498.42,1
17303.0,361,53,250.04,1
17307.0,365,1,-152.64000000000001,1
17309.0,95,12,82.75,1
17312.0,139,14,644.3,1
17325.0,280,6,96.8,1
17330.0,23,6,363.9,1
17331.0,124,1,175.2,1
17333.0,86,28,494.25,1
17334.0,301,12,306.6,1
17339.0,94,9,243.36,1
17343.0,355,17,193.64,1
17347.0,86,1,228.96,1
17349.0,179,9,110.75,1
17353.0,129,8,1740.0,1
17356.0,312,19,178.22,1
17358.0,303,59,365.85,1
17362.0,239,35,312.23,1
17367.0,238,34,168.4,1
17374.0,219,28,495.77,1
17375.0,190,71,372.5,1
17376.0,71,24,203.2,1
17382.0,65,2,65.4,1
17388.0,78,15,1259.56,1
17391.0,164,3,508.8,1
17392.0,307,62,457.91,1
17394.0,219,4,203.86999999999998,1
17398.0,115,38,653.38,1
17406.0,330,116,1928.72,1
17408.0,163,2,32.65,1
17409.0,185,13,771.85,1
17414.0,44,6,778.0,1
17415.0,80,14,507.84,1
17427.0,72,2,100.8,1
17429.0,121,42,512.12,1
17431.0,313,43,403.3,1
17438.0,247,19,378.3,1
17440.0,148,8,177.1,1
17443.0,220,1,534.24,1
17446.0,177,9,120.9,1
17448.0,145,1,-4287.63,1
17454.0,192,61,517.53,1
17455.0,204,8,131.7,1
17456.0,365,17,249.86,1
17457.0,127,19,1737.7,1
17464.0,158,9,289.96000000000004,1
17475.0,79,14,194.37,1
17483.0,65,21,414.04,1
17486.0,261,24,396.87,1
17492.0,248,12,374.57,1
17496.0,359,10,271.05,1
17498.0,76,17,272.22,1
17499.0,290,40,622.88,1
17501.0,221,18,288.6,1
17505.0,162,52,1145.84,1
17506.0,70,16,294.29,1
17507.0,262,88,605.58,1
17508.0,281,22,387.31,1
17513.0,72,6,513.2,1
17514.0,128,40,208.65,1
17517.0,309,11,153.94,1
17524.0,361,6,145.0,1
17525.0,360,9,422.70000000000005,1
17531.0,121,15,293.45,1
17534.0,54,9,223.36,1
17535.0,280,13,164.4,1
17536.0,177,3,76.5,1
17538.0,26,9,98.42,1
17542.0,270,25,170.75,1
17547.0,372,2,-11.8,1
17548.0,218,17,-141.48,1
17549.0,24,6,148.86,1
17550.0,197,42,267.16,1
17551.0,359,43,306.84,1
17553.0,130,2,1487.6,1
17556.0,206,6,157.9,1
17560.0,95,27,854.95,1
17569.0,332,29,344.14,1
17572.0,71,12,226.75000000000003,1
17574.0,243,8,185.65,1
17578.0,191,6,124.74,1
17580.0,253,45,215.72,1
17582.0,236,29,175.27,1
17588.0,100,23,1240.2,1
17597.0,214,55,2044.3700000000001,1
17601.0,239,9,116.00999999999999,1
17603.0,50,15,-1165.3,1
17604.0,217,63,309.36,1
17615.0,130,14,329.6,1
17616.0,174,3,571.1999999999999,1
17619.0,312,77,218.52,1
17620.0,60,4,81.44,1
17628.0,81,5,75.75,1
17630.0,170,26,503.59999999999997,1
17639.0,276,7,108.5,1
17640.0,87,5,621.66,1
17642.0,120,40,712.29,1
17643.0,373,8,101.55,1
17646.0,219,54,995.6600000000001,1
17647.0,65,7,133.06,1
17650.0,21,8,166.08,1
17654.0,277,22,117.55,1
17660.0,141,45,196.0,1
17670.0,228,11,205.7,1
17678.0,264,16,298.11,1
17684.0,44,15,239.41,1
17691.0,358,19,290.40000000000003,1
17692.0,127,47,733.4399999999999,1
17693.0,136,18,187.02,1
17694.0,142,15,283.12,1
17695.0,132,35,765.34,1
17697.0,236,19,338.95,1
17698.0,261,8,154.95,1
17701.0,253,24,417.95,1
17704.0,169,31,885.19,1
17707.0,185,5,152.4,1
17708.0,188,35,267.08,1
17709.0,170,7,137.45,1
17714.0,321,10,153.0,1
17715.0,201,1,326.4,1
17718.0,232,6,139.35,1
17723.0,127,10,3276.4000000000005,1
17732.0,373,18,303.97,1
17742.0,113,15,355.11,1
17746.0,235,8,98.8,1
17747.0,100,2,64.65,1
17749.0,178,35,674.52,1
17752.0,359,1,80.64,1
17763.0,263,1,15.0,1
17765.0,159,57,371.88,1
17770.0,199,38,1143.27,1
17775.0,255,3,56.4,1
17781.0,159,12,188.02,1
17785.0,53,13,131.94,1
17788.0,74,5,1117.9,1
17789.0,281,14,225.9,1
17791.0,30,10,106.1,1
17795.0,180,46,350.39,1
17805.0,74,10,512.31,1
17816.0,37,17,36.56,1
17820.0,191,5,-24.05,1
17824.0,51,13,298.4,1
17829.0,299,30,889.24,1
17831.0,33,2,35.400000000000006,1
17836.0,47,24,110.21000000000001,1
17843.0,303,37,205.48,1
17844.0,107,5,51.559999999999995,1
17846.0,85,1,2033.1,1
17849.0,218,26,605.8000000000001,1
17854.0,185,15,311.26,1
17855.0,373,17,208.97,1
17859.0,305,25,148.21,1
17860.0,369,58,252.8,1
17862.0,324,11,330.9,1
17866.0,143,10,325.7,1
17869.0,107,40,428.18,1
17871.0,205,10,155.9,1
17874.0,185,47,658.26,1
17877.0,170,12,237.61,1
17879.0,174,6,178.51999999999998,1
17880.0,365,26,458.92,1
17881.0,304,8,133.35000000000002,1
17887.0,129,10,111.35,1
17889.0,212,21,203.87,1
17890.0,323,94,602.09,1
17891.0,162,34,203.85999999999999,1
17893.0,225,16,112.25,1
17895.0,44,16,98.0,1
17896.0,23,2,256.32,1
17898.0,85,28,152.06,1
17899.0,159,32,155.8,1
17900.0,165,11,15.0,1
17906.0,247,12,72.9,1
17908.0,374,58,243.28,1
17912.0,310,40,295.61,1
17923.0,282,1,207.50000000000003,1
17925.0,373,1,244.08,1
17926.0,133,21,397.29,1
17931.0,134,65,408.36,1
17935.0,138,29,145.79,1
17939.0,160,12,99.14,1
17941.0,131,2,304.56,1
17942.0,8,2,77.50000000000001,1
17946.0,233,20,149.57999999999998,1
17947.0,37,9,176.68,1
17948.0,147,1,358.56000000000006,1
17955.0,199,19,557.3,1
17956.0,249,1,12.75,1
17957.0,66,31,111.68,1
17958.0,117,7,508.4599999999999,1
17960.0,171,26,73.78,1
17962.0,142,35,102.83,1
17967.0,372,48,123.07,1
17968.0,374,85,277.35,1
17969.0,166,14,228.2,1
17970.0,211,31,582.59,1
17972.0,242,31,136.04,1
17973.0,52,15,337.04,1
17976.0,372,65,353.19,1
17978.0,365,12,300.91999999999996,1
17980.0,166,30,811.45,1
17984.0,145,48,152.68,1
17986.0,56,1,20.8,1
17987.0,185,13,198.57,1
17990.0,237,29,630.84,1
17991.0,225,5,93.35,1
17995.0,282,2,76.1,1
18004.0,362,40,169.47,1
18009.0,235,33,252.24,1
18010.0,257,14,174.8,1
18011.0,373,28,102.78999999999999,1
18013.0,155,31,187.29,1
18017.0,81,3,523.0,1
18018.0,108,29,122.14,1
18019.0,52,5,38.45,1
18024.0,153,22,236.77999999999997,1
18027.0,99,21,115.31,1
18032.0,334,5,73.5,1
18033.0,65,34,97.97,1
18037.0,154,19,70.02,1
18042.0,54,7,165.04999999999998,1
18048.0,203,7,172.29000000000002,1
18050.0,359,5,74.4,1
18053.0,66,21,297.07,1
18056.0,288,19,363.65,1
18058.0,10,3,170.16,1
18062.0,173,27,720.52,1
18064.0,133,7,814.0,1
18066.0,75,10,318.0,1
18068.0,289,1,101.69999999999999,1
18071.0,258,25,453.0,1
18072.0,155,36,-5.329070518200751e-15,1
18074.0,374,13,489.6,1
18078.0,217,29,336.13,1
18080.0,19,2,1231.5,1
18084.0,16,2,87.52999999999999,1
18085.0,330,29,689.95,1
18086.0,274,7,101.34,1
18087.0,98,7,3770.1199999999994,1
18095.0,313,21,580.0500000000001,1
18099.0,127,19,168.31,1
18105.0,38,18,113.48000000000002,1
18106.0,330,39,430.7,1
18108.0,249,19,264.65,1
18113.0,369,1,76.32000000000001,1
18114.0,290,28,220.1,1
18119.0,368,30,181.12,1
18120.0,214,17,111.15,1
18121.0,149,32,673.1,1
18129.0,243,14,112.55000000000001,1
18133.0,211,2,715.4999999999999,1
18138.0,295,8,152.65,1
18141.0,361,1,-35.400000000000006,1
18142.0,151,18,1014.9,1
18146.0,141,10,160.35000000000002,1
18147.0,46,7,179.33999999999997,1
18151.0,135,38,653.35,1
18155.0,75,28,347.82,1
18159.0,301,23,530.15,1
18165.0,177,10,302.46000000000004,1
18169.0,61,9,202.65,1
18174.0,7,1,104.0,1
18176.0,354,33,448.65,1
18183.0,218,44,600.52,1
18184.0,15,1,49.8,1
18185.0,249,17,304.25,1
18190.0,192,16,274.51,1
18191.0,262,7,207.79999999999998,1
18193.0,151,18,212.96,1
18194.0,64,9,896.0,1
18200.0,106,32,163.8,1
18203.0,157,19,160.42000000000002,1
18209.0,29,8,139.10000000000002,1
18212.0,326,43,248.42,1
18213.0,237,15,232.48000000000002,1
18215.0,89,13,299.34000000000003,1
18218.0,206,24,626.38,1
18220.0,220,4,297.78000000000003,1
18222.0,93,19,443.0,1
18224.0,264,10,158.95000000000002,1
18227.0,218,5,93.75,1
18233.0,326,1,440.0,1
18240.0,46,6,422.58,1
18246.0,24,4,596.1,1
18249.0,17,8,95.34,1
18250.0,301,22,342.92,1
18255.0,89,6,103.3,1
18256.0,355,4,-50.1,1
18262.0,140,13,149.48,1
18268.0,134,2,0.0,1
18269.0,358,8,138.9,1
18270.0,38,13,238.95000000000002,1
18277.0,58,9,97.63,1
18278.0,74,9,173.9,1
18280.0,278,10,180.60000000000002,1
18281.0,181,7,80.82,1
